time,open,high,low,close,volume,trades,taker_buy
1780534920000,1.192,1.1952,1.192,1.1952,4972.9,4,4972.9
1780534980000,1.1957,1.1964,1.1952,1.1964,1348.0,6,1348.0
1780535040000,1.1953,1.1954,1.1951,1.1951,16286.7,11,16286.7
1780535100000,1.1959,1.1959,1.1955,1.1955,25.0,2,0.0
1780535160000,1.1957,1.1957,1.1946,1.1946,844.9,3,0.0
1780535220000,1.1946,1.1946,1.1945,1.1945,15.3,2,5.3
1780535280000,1.1939,1.1939,1.1914,1.1914,55.1,3,46.8
1780535340000,1.1895,1.1895,1.1895,1.1895,6.1,1,6.1
1780535400000,1.1929,1.1929,1.1902,1.1907,48.3,8,48.3
1780535460000,1.1904,1.1904,1.1897,1.1897,17.8,2,17.8
1780535520000,1.1891,1.1891,1.1891,1.1891,16.8,1,16.8
1780535580000,1.1889,1.1894,1.1889,1.1894,30.3,2,5.1
1780535640000,1.1879,1.1879,1.1879,1.1879,5.9,1,5.9
1780535700000,1.1868,1.1868,1.1855,1.1855,8853.6,12,458.4
1780535760000,1.1851,1.1851,1.1817,1.1827,1452.3,19,164.7
1780535820000,1.1825,1.1825,1.1817,1.1817,578.0,9,578.0
1780535880000,1.1837,1.1849,1.1817,1.1817,342.8,6,319.5
1780535940000,1.1816,1.1816,1.1786,1.1791,2019.4,16,0.0
1780536000000,1.1808,1.1808,1.1808,1.1808,5.4,1,5.4
1780536060000,1.1788,1.1788,1.1771,1.1771,1766.6,9,1701.0
1780536120000,1.1778,1.1778,1.1747,1.1747,147.4,5,8.6
1780536180000,1.1744,1.1761,1.1716,1.1761,141.9,11,69.8
1780536240000,1.176,1.1778,1.1744,1.1756,17.9,5,11.5
1780536300000,1.1739,1.175,1.1739,1.175,464.6,2,464.6
1780536420000,1.1761,1.1761,1.175,1.175,32.9,3,5.1
1780536480000,1.1748,1.1748,1.1738,1.1738,90.2,2,90.2
1780536540000,1.1732,1.1732,1.1692,1.1702,5390.3,13,65.3
1780536600000,1.1717,1.1735,1.1701,1.1735,92.1,13,72.9
1780536660000,1.1716,1.1759,1.1716,1.1744,12193.3,21,12168.7
1780536720000,1.1768,1.1776,1.1751,1.1751,19.0,11,13.0
1780536780000,1.176,1.176,1.1733,1.1745,10918.4,10,10890.9
1780536840000,1.1749,1.1749,1.1749,1.1749,29.7,1,29.7
1780536900000,1.1741,1.1741,1.1741,1.1741,9.4,1,0.0
1780536960000,1.1799,1.1823,1.1799,1.1799,35.4,6,18.4
1780537020000,1.1794,1.18,1.1778,1.1778,17.8,3,17.8
1780537080000,1.1747,1.1747,1.1747,1.1747,4.9,1,4.9
1780537140000,1.1749,1.1749,1.1749,1.1749,5.0,1,5.0
1780537200000,1.1746,1.1746,1.1726,1.173,181.2,4,181.2
1780537260000,1.1755,1.1755,1.1755,1.1755,25.5,2,0.0
1780537320000,1.1749,1.1749,1.1749,1.1749,100.0,1,100.0
1780537380000,1.1747,1.1747,1.1747,1.1747,5.1,1,5.1
1780537440000,1.1733,1.1736,1.1733,1.1736,430.9,2,430.9
1780537500000,1.1741,1.1741,1.173,1.173,433.9,3,433.9
1780537560000,1.1746,1.1746,1.1687,1.1687,1049.7,5,1005.3
1780537620000,1.1697,1.1697,1.1696,1.1696,1732.4,2,1706.8
1780537680000,1.1697,1.1697,1.1665,1.1671,806.5,6,56.1
1780537740000,1.1673,1.1673,1.1673,1.1673,17.1,1,17.1
1780537800000,1.1653,1.1653,1.1628,1.1628,471.6,13,210.1
1780537860000,1.1628,1.1655,1.1606,1.1653,66.8,10,15.9
1780537980000,1.162,1.162,1.1593,1.1593,5735.4,7,93.0
1780538040000,1.1593,1.1605,1.1593,1.1603,1110.3,3,910.3
1780538100000,1.1588,1.1588,1.1588,1.1588,25.8,1,0.0
1780538160000,1.1587,1.1587,1.1575,1.1577,994.5,7,785.8
1780538220000,1.1585,1.1606,1.1585,1.1606,56.9,2,56.9
1780538280000,1.1611,1.1611,1.1586,1.1586,64.2,3,5.4
1780538340000,1.1634,1.1634,1.1634,1.1634,8.7,1,8.7
1780538400000,1.1627,1.1627,1.1626,1.1626,55.0,2,55.0
1780538460000,1.1604,1.1604,1.1604,1.1604,8.6,1,8.6
1780538520000,1.1573,1.1573,1.153,1.153,316.6,12,239.8
1780538580000,1.1533,1.1533,1.1512,1.1529,2255.7,13,2073.3
1780538640000,1.1529,1.1529,1.143,1.143,29399.3,41,14695.6
1780538700000,1.1458,1.1551,1.1451,1.1547,2831.4,16,2628.4
1780538760000,1.1563,1.1608,1.1563,1.1588,6547.6,14,6346.6
1780538820000,1.1593,1.1622,1.1593,1.1622,285.6,11,218.8
1780538880000,1.163,1.1657,1.1604,1.1607,1023.5,16,155.8
1780538940000,1.1611,1.1611,1.1562,1.1562,249.4,8,46.2
1780539000000,1.1552,1.1582,1.1552,1.1582,31.9,2,31.9
1780539060000,1.1607,1.1619,1.1607,1.1619,84.5,2,84.5
1780539120000,1.163,1.1636,1.163,1.1636,66.4,2,66.4
1780539180000,1.163,1.1658,1.163,1.1658,31.1,2,31.1
1780539240000,1.1658,1.1666,1.165,1.165,1741.1,9,884.0
1780539360000,1.1662,1.1662,1.1662,1.1662,5.1,1,5.1
1780539420000,1.1669,1.1672,1.1669,1.1672,2331.3,2,2331.3
1780539480000,1.1685,1.1692,1.1674,1.1692,31.2,3,21.0
1780539540000,1.1698,1.1698,1.1677,1.1677,161.3,4,133.2
1780539600000,1.1691,1.1692,1.1691,1.1692,12.4,2,12.4
1780539660000,1.1692,1.1704,1.1692,1.1704,95.7,3,95.7
1780539720000,1.17,1.1748,1.17,1.1743,4034.2,12,4017.0
1780539780000,1.1736,1.1784,1.1736,1.1761,69.1,5,51.9
1780539840000,1.1767,1.182,1.1767,1.182,141.1,13,60.8
1780539900000,1.1795,1.1814,1.1774,1.1774,93.0,5,16.9
1780539960000,1.1795,1.1795,1.1795,1.1795,5.0,1,5.0
1780540020000,1.1813,1.1838,1.1793,1.1797,421.6,24,310.0
1780540080000,1.1792,1.1803,1.1777,1.1779,2454.6,14,56.1
1780540140000,1.1783,1.1799,1.1783,1.1791,246.8,4,232.9
1780540200000,1.1769,1.1804,1.1769,1.1804,471.9,6,431.7
1780540320000,1.1813,1.1813,1.1813,1.1813,253.5,1,253.5
1780540380000,1.1845,1.1845,1.1803,1.1814,191.4,12,106.9
1780540440000,1.181,1.1817,1.1799,1.1802,532.6,30,266.2
1780540500000,1.1775,1.1775,1.1767,1.1767,30.5,2,5.1
1780540560000,1.1773,1.178,1.1762,1.1767,258.6,16,140.3
1780540620000,1.176,1.1785,1.176,1.1783,229.8,14,111.5
1780540680000,1.178,1.179,1.178,1.179,1001.4,4,1001.4
1780540740000,1.179,1.1791,1.179,1.1791,154.2,3,124.2
1780540800000,1.1817,1.1817,1.179,1.179,140.3,9,72.7
1780540860000,1.1789,1.1812,1.1789,1.181,173.1,11,80.1
1780540920000,1.1817,1.1839,1.1807,1.1835,782.3,47,410.7
1780540980000,1.1821,1.1832,1.1816,1.1831,596.5,36,292.4
1780541040000,1.1823,1.1853,1.1823,1.1832,2547.2,13,2486.6
1780541100000,1.1825,1.1842,1.1823,1.1832,138.9,8,71.3
1780541160000,1.1842,1.1842,1.1825,1.1825,38.9,3,22.0
1780541220000,1.1829,1.1839,1.1817,1.1832,219.5,14,118.2
1780541280000,1.1817,1.1837,1.1817,1.1832,191.6,12,90.2
1780541340000,1.1859,1.1864,1.1849,1.1849,51.2,4,8.4
1780541400000,1.1871,1.1871,1.187,1.187,17.6,2,17.6
1780541460000,1.1872,1.1875,1.1872,1.1875,8.6,2,8.6
1780541520000,1.186,1.186,1.185,1.185,1442.4,2,0.0
1780541580000,1.1856,1.1856,1.1845,1.1845,38.8,3,22.0
