time,open,high,low,close,volume,trades,taker_buy
1780675260000,1573.76,1575.59,1573.32,1573.73,0.3983,7,0.0597
1780675320000,1572.42,1576.62,1570.0,1576.62,0.2033,7,0.0691
1780675380000,1576.17,1576.59,1573.86,1576.59,0.4275,7,0.2229
1780675440000,1574.68,1574.68,1574.68,1574.68,0.1905,1,0.0
1780675500000,1572.54,1572.7,1571.96,1572.7,1.0948,4,0.1428
1780675560000,1572.68,1579.47,1572.68,1579.47,1.4177,9,1.3317
1780675620000,1580.13,1580.13,1572.89,1572.89,17.0762,34,6.6622
1780675680000,1571.6,1571.6,1564.34,1568.29,2.0849,31,0.5916
1780675740000,1564.12,1565.07,1558.52,1562.21,46.656,46,6.9225
1780675800000,1562.03,1562.03,1555.0,1555.0,12.8555,18,7.4269
1780675860000,1556.59,1556.59,1550.55,1551.58,8.1531,15,3.5167
1780675920000,1550.0,1565.09,1547.71,1565.09,12.4322,25,4.9795
1780675980000,1563.39,1581.82,1562.61,1581.82,17.3847,36,16.6202
1780676040000,1581.85,1592.81,1581.85,1588.93,22.9928,32,13.8267
1780676100000,1587.45,1598.65,1581.85,1598.07,3.4701,20,1.9934
1780676160000,1592.75,1592.75,1585.67,1585.67,1.5327,5,0.0
1780676220000,1588.19,1588.19,1582.87,1584.73,6.4023,11,1.0493
1780676280000,1584.3,1603.13,1584.3,1595.74,8.832,47,5.0629
1780676340000,1595.02,1595.02,1591.34,1591.34,3.5878,6,1.9861
1780676400000,1592.24,1595.62,1592.05,1595.49,2.8152,8,0.5326
1780676460000,1593.77,1604.97,1593.77,1604.97,1.4797,9,1.2165
1780676520000,1604.21,1607.02,1604.21,1607.02,2.8936,4,2.8936
1780676580000,1603.37,1605.33,1598.55,1598.55,3.8898,13,3.638
1780676640000,1595.35,1601.32,1595.35,1601.32,0.0358,2,0.0
1780676700000,1598.52,1599.87,1598.52,1599.61,0.9163,4,0.099
1780676760000,1599.35,1599.93,1597.95,1597.95,1.2955,3,1.246
1780676820000,1599.93,1603.35,1599.93,1603.35,0.9391,3,0.6581
1780676880000,1596.83,1598.26,1596.82,1598.26,1.0602,3,0.0093
1780676940000,1595.35,1595.35,1593.51,1593.51,0.7941,3,0.75
1780677000000,1594.99,1594.99,1594.9,1594.9,0.0539,2,0.0
1780677060000,1596.28,1596.28,1595.35,1595.35,1.2655,3,0.3198
1780677120000,1593.14,1593.64,1590.8,1590.8,4.5315,9,1.0497
1780677180000,1591.05,1591.05,1586.03,1586.03,3.4086,6,0.135
1780677240000,1585.0,1585.0,1584.42,1584.42,0.5353,3,0.0
1780677300000,1585.65,1588.46,1585.65,1588.46,0.5805,3,0.0
1780677360000,1585.57,1587.65,1585.57,1587.3,1.8313,5,0.0492
1780677480000,1589.85,1589.85,1589.85,1589.85,0.0032,1,0.0
1780677540000,1587.55,1587.55,1587.55,1587.55,0.0492,1,0.0
1780677600000,1587.27,1588.0,1587.27,1588.0,1.8901,2,1.8901
1780677660000,1586.63,1587.5,1586.63,1587.31,0.3484,3,0.2991
1780677720000,1585.09,1585.91,1583.35,1583.35,8.5518,14,6.8422
1780677780000,1581.85,1583.89,1579.38,1583.89,1.1371,25,1.0873
1780677840000,1582.95,1583.87,1581.8,1583.22,9.1538,11,0.0
1780677900000,1583.66,1587.76,1583.66,1586.25,12.3238,15,4.2487
1780677960000,1587.97,1589.81,1587.97,1588.14,2.2331,6,0.8779
1780678020000,1588.45,1588.45,1585.35,1586.76,9.201,9,3.7545
1780678080000,1589.31,1593.13,1588.18,1593.13,3.9584,8,0.1984
1780678140000,1594.36,1598.56,1594.36,1597.53,1.3628,6,0.1337
1780678200000,1598.65,1600.89,1598.65,1600.89,0.0147,2,0.0147
1780678260000,1599.0,1603.35,1599.0,1603.35,0.084,2,0.0345
1780678320000,1601.56,1605.18,1600.9,1605.18,2.2753,7,0.6677
1780678440000,1603.26,1604.85,1603.26,1604.24,5.8164,8,3.9669
1780678500000,1605.06,1605.09,1605.06,1605.09,0.7992,2,0.7992
1780678620000,1606.16,1610.84,1606.16,1610.84,0.3496,5,0.0245
1780678680000,1608.27,1611.93,1608.27,1611.79,1.049,11,0.9962
1780678800000,1611.33,1612.59,1610.57,1610.57,0.7348,7,0.4888
1780678860000,1609.7,1610.25,1605.54,1605.54,0.2782,6,0.0808
1780678920000,1604.19,1604.19,1603.35,1603.35,0.084,2,0.0
1780679040000,1607.43,1611.38,1607.43,1610.1,2.2099,6,1.6618
1780679100000,1611.41,1611.41,1607.57,1607.57,0.3588,3,0.3588
1780679220000,1606.36,1606.52,1606.36,1606.52,0.9093,2,0.0093
1780679280000,1606.1,1606.1,1606.1,1606.1,0.0493,1,0.0
1780679340000,1610.15,1611.39,1610.15,1611.39,0.0584,2,0.0492
1780679400000,1606.19,1606.68,1606.19,1606.68,0.361,2,0.361
1780679460000,1606.66,1606.66,1600.89,1600.89,1.4701,7,0.5337
1780679700000,1599.33,1599.78,1599.33,1599.78,0.3915,2,0.0492
1780679760000,1595.35,1595.35,1593.33,1593.34,3.6427,9,0.8799
1780679820000,1592.38,1594.65,1589.52,1591.64,5.0038,16,4.0457
1780679880000,1591.74,1591.74,1591.74,1591.74,0.0861,1,0.0
1780679940000,1591.34,1591.34,1591.34,1591.34,0.0251,1,0.0251
