time,open,high,low,close,volume,trades,taker_buy
1781173860000,0.0851,0.0851,0.0851,0.0851,21.0,1,0.0
1781173920000,0.0851,0.0851,0.0851,0.0851,252.0,1,0.0
1781173980000,0.08501,0.08501,0.08501,0.08501,252.0,1,0.0
1781174040000,0.0851,0.0851,0.0851,0.0851,245.0,1,245.0
1781174100000,0.08501,0.08501,0.08501,0.08501,245.0,1,0.0
1781174160000,0.08511,0.08511,0.08511,0.08511,21.0,1,21.0
1781174880000,0.08511,0.08511,0.08511,0.08511,3120.0,1,3120.0
1781176080000,0.08503,0.08503,0.08503,0.08503,11572.0,2,0.0
1781176140000,0.08503,0.08503,0.08503,0.08503,1061.0,1,1061.0
1781176440000,0.0851,0.0851,0.0851,0.0851,70.0,1,0.0
1781178660000,0.08537,0.08553,0.08537,0.0855,23620.0,5,12912.0
1781178780000,0.08544,0.08544,0.08544,0.08544,21.0,1,21.0
1781179380000,0.08523,0.08523,0.08519,0.08519,19902.0,3,0.0
1781179440000,0.08522,0.08522,0.08522,0.08522,21.0,1,0.0
1781179620000,0.08527,0.08527,0.08527,0.08527,21.0,1,21.0
1781179680000,0.08526,0.08526,0.08526,0.08526,206.0,1,206.0
1781179740000,0.08522,0.08522,0.08522,0.08522,205.0,1,0.0
1781180520000,0.0848,0.0848,0.08441,0.08447,35244.0,9,22624.0
1781180580000,0.08433,0.08442,0.08427,0.08442,11736.0,3,11598.0
1781180760000,0.08449,0.08449,0.08448,0.08448,545.0,2,174.0
1781180820000,0.08444,0.08444,0.08444,0.08444,11840.0,1,0.0
1781181000000,0.08444,0.08464,0.08435,0.08435,87224.0,15,74947.0
1781181060000,0.08452,0.08452,0.08452,0.08452,10713.0,1,0.0
1781181120000,0.08445,0.08445,0.08445,0.08445,10713.0,1,0.0
1781181180000,0.08422,0.08434,0.08421,0.08434,10228.0,3,0.0
1781181240000,0.08448,0.08448,0.0844,0.0844,19903.0,3,0.0
1781181360000,0.08452,0.08452,0.08452,0.08452,591.0,1,591.0
1781181420000,0.08454,0.08454,0.08454,0.08454,11569.0,1,0.0
1781181480000,0.08461,0.08461,0.08458,0.08458,11857.0,2,0.0
1781181660000,0.08461,0.08461,0.08461,0.08461,144.0,1,144.0
1781181840000,0.08464,0.08483,0.08464,0.08483,12274.0,4,12274.0
1781181900000,0.08477,0.08477,0.08477,0.08477,11508.0,2,0.0
