time,open,high,low,close,volume,trades,taker_buy
1780560060000,63556.59,63556.59,63525.26,63525.26,0.04029,8,8e-05
1780560120000,63625.41,63638.95,63625.41,63638.95,0.0085,4,0.0085
1780560240000,63821.03,63821.03,63821.03,63821.03,0.00249,1,0.0
1780560360000,63737.27,63737.27,63737.27,63737.27,0.02001,8,0.0
1780560420000,63638.95,63638.95,63638.95,63638.95,0.02229,1,0.0
1780560480000,63544.16,63544.16,63544.16,63544.16,9e-05,1,9e-05
1780560540000,63525.41,63525.41,63481.08,63481.08,0.0075,5,0.0
1780560600000,63572.28,63572.28,63572.28,63572.28,0.0313,1,0.0313
1780560660000,63466.37,63466.37,63466.37,63466.37,0.00174,1,0.0
1780560720000,63455.34,63455.34,63408.08,63410.31,0.01195,8,0.0054
1780560780000,63393.75,63393.75,63393.75,63393.75,6e-05,1,0.0
1780560840000,63398.95,63398.95,63391.47,63391.47,0.00167,2,2e-05
1780560900000,63325.41,63325.41,63285.2,63295.17,0.03242,4,0.00029
1780560960000,63402.65,63402.65,63402.65,63402.65,0.00257,1,0.00257
1780561020000,63425.41,63425.41,63425.41,63425.41,0.0007,1,0.0007
1780561080000,63421.89,63525.41,63421.89,63525.41,0.03242,4,0.0007
1780561140000,63519.09,63519.09,63487.86,63503.89,0.02084,9,0.00555
1780561200000,63535.74,63535.74,63418.97,63418.97,0.04296,7,0.0
1780561320000,63325.41,63339.76,63325.41,63339.76,0.03082,2,0.03012
1780561380000,63425.41,63455.7,63363.15,63363.15,0.01763,8,0.00235
1780561440000,63470.31,63525.41,63470.31,63525.41,0.0487,4,0.03226
1780561500000,63555.27,63555.27,63527.03,63536.87,0.06885,17,0.03106
1780561560000,63489.96,63527.19,63439.27,63439.27,0.15102,20,0.04182
1780561620000,63439.51,63464.35,63439.51,63464.35,0.00503,2,0.0
1780561680000,63425.41,63425.41,63425.41,63425.41,0.0007,1,0.0
1780561740000,63503.05,63525.41,63503.05,63525.41,0.04745,4,0.00564
1780561800000,63582.68,63625.41,63582.68,63625.41,0.05295,12,0.00237
1780561860000,63525.41,63525.41,63467.59,63467.59,0.00186,2,0.00116
1780561980000,63497.88,63497.88,63497.88,63497.88,0.0001,1,0.0001
1780562160000,63592.31,63592.31,63564.22,63564.22,0.00026,2,0.00026
1780562220000,63572.92,63572.92,63570.05,63570.05,0.03714,2,0.0
1780562340000,63545.61,63545.61,63545.61,63545.61,9e-05,1,9e-05
1780562400000,63611.53,63625.41,63611.53,63625.41,0.0107,5,0.0107
1780562520000,63611.07,63611.07,63525.41,63525.41,0.02576,11,0.0
1780562580000,63510.09,63510.09,63425.41,63425.41,0.00086,2,0.00016
1780562700000,63407.75,63407.75,63407.75,63407.75,0.00017,1,0.0
1780562760000,63498.13,63498.13,63498.12,63498.12,0.02545,10,0.0
1780563000000,63525.41,63525.41,63468.33,63468.33,0.00839,4,0.0007
1780563120000,63625.41,63625.41,63605.21,63611.43,0.00406,4,0.00406
1780563180000,63601.84,63601.84,63601.84,63601.84,0.00246,1,0.0
1780563240000,63616.52,63616.52,63616.52,63616.52,0.0001,1,0.0001
